date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,weathercode,sunshine_duration,windspeed_10m_max,winddirection_10m_dominant,weather_description
2024-01-01,14.4,4.9,9.3,6.9,6.9,0.0,61,31964.16,17.1,137,小雨
2024-01-02,11.3,4.2,6.4,4.3,4.1,0.14,71,7423.38,20.4,15,小雪
2024-01-03,7.5,2.6,4.7,0.0,0.0,0.0,3,759.31,14.6,140,阴
2024-01-04,13.9,4.4,7.7,0.3,0.3,0.0,51,28336.08,19.7,169,小雨
2024-01-05,11.7,5.4,7.4,0.9,0.9,0.0,51,15759.78,9.7,77,小雨
2024-01-06,11.1,5.8,7.4,1.4,1.4,0.0,51,15765.26,16.3,147,小雨
2024-01-07,13.1,6.3,8.7,5.4,5.4,0.0,63,21943.73,10.4,81,中雨
2024-01-08,13.9,5.7,7.8,0.2,0.2,0.0,51,18000.0,17.0,132,小雨
2024-01-09,11.3,4.0,7.5,0.0,0.0,0.0,3,25687.29,14.2,46,阴
2024-01-10,9.0,4.8,6.5,0.3,0.3,0.0,51,545.0,18.2,147,小雨
2024-01-11,11.4,5.1,7.6,6.1,6.1,0.0,61,10451.8,13.9,122,小雨
2024-01-12,13.4,7.3,8.9,1.1,1.1,0.0,51,17011.23,14.6,156,小雨
2024-01-13,16.6,7.3,10.5,0.0,0.0,0.0,3,32834.61,13.9,189,阴
2024-01-14,15.4,6.8,10.2,0.2,0.2,0.0,51,29882.63,18.3,161,小雨
2024-01-15,18.2,8.7,11.8,0.9,0.9,0.0,51,25586.31,24.8,171,小雨
2024-01-16,17.8,7.8,11.3,0.2,0.2,0.0,51,29443.69,26.2,189,小雨
2024-01-17,15.6,7.8,10.7,0.7,0.7,0.0,51,22499.95,24.9,186,小雨
2024-01-18,18.9,5.2,10.6,0.0,0.0,0.0,3,37155.05,22.9,209,阴
2024-01-19,11.0,4.1,7.1,5.5,5.5,0.0,63,14276.84,13.0,29,中雨
2024-01-20,8.5,4.9,6.3,1.0,1.0,0.0,51,0.0,17.2,111,小雨
2024-01-21,6.2,0.8,4.4,7.8,6.2,1.12,73,0.0,21.3,102,中雪
2024-01-22,1.4,-3.6,-1.2,5.5,0.3,3.64,73,18113.27,22.0,28,中雪
2024-01-23,-0.2,-3.3,-2.2,0.2,0.0,0.14,71,411.12,13.5,141,小雪
2024-01-24,-0.2,-4.1,-2.2,2.9,1.7,0.84,73,0.0,10.5,96,中雪
2024-01-25,0.4,-3.9,-2.0,0.6,0.3,0.21,71,0.0,12.6,136,小雪
2024-01-26,0.6,-3.5,-1.6,0.3,0.2,0.07,71,0.0,11.5,103,小雪
2024-01-27,2.2,-2.5,-0.7,0.2,0.1,0.07,71,0.0,12.6,51,小雪
2024-01-28,2.7,-1.9,0.1,0.3,0.2,0.07,71,0.0,10.5,116,小雪
2024-01-29,12.3,0.4,4.5,0.0,0.0,0.0,3,25417.12,16.9,174,阴
2024-01-30,15.8,2.3,7.3,1.1,1.1,0.0,53,38202.58,16.3,172,中雨
2024-01-31,17.7,5.1,10.6,0.0,0.0,0.0,3,38248.82,33.4,213,阴
2024-02-01,15.3,0.2,6.8,0.1,0.1,0.0,51,38294.48,22.2,140,小雨
2024-02-02,18.7,4.8,10.5,0.6,0.6,0.0,51,38339.54,31.1,205,小雨
2024-02-03,12.3,1.1,7.1,8.4,8.4,0.0,63,21354.47,18.8,152,中雨
2024-02-04,14.4,0.9,6.7,0.2,0.2,0.0,51,31095.04,18.7,138,小雨
2024-02-05,6.3,1.6,4.5,1.3,1.3,0.0,51,216.24,14.1,89,小雨
2024-02-06,7.8,0.8,3.2,0.9,0.9,0.0,51,5981.07,14.5,64,小雨
2024-02-07,3.4,-0.1,1.1,0.0,0.0,0.0,3,0.0,14.3,47,阴
2024-02-08,3.6,-0.6,0.9,0.0,0.0,0.0,3,0.0,14.5,64,阴
2024-02-09,9.8,0.1,3.8,0.0,0.0,0.0,3,32017.64,15.9,15,阴
2024-02-10,13.7,-1.4,5.2,0.0,0.0,0.0,2,38692.91,13.7,186,多云
2024-02-11,13.5,-0.5,6.4,0.0,0.0,0.0,3,38735.91,24.1,186,阴
2024-02-12,17.3,0.4,8.5,2.0,2.0,0.0,55,36000.0,24.6,175,大雨
2024-02-13,20.7,2.2,10.6,0.0,0.0,0.0,0,38820.86,16.3,201,晴
2024-02-14,19.4,4.9,10.4,0.0,0.0,0.0,3,38862.77,22.0,105,阴
2024-02-15,7.8,3.5,5.4,1.1,1.1,0.0,51,0.0,20.3,10,小雨
2024-02-16,15.4,4.0,7.8,0.0,0.0,0.0,3,24545.38,17.9,173,阴
2024-02-17,21.7,4.2,12.3,0.0,0.0,0.0,1,38986.05,31.6,214,晴转多云
2024-02-18,24.1,11.6,16.6,0.0,0.0,0.0,0,39438.89,40.2,232,晴
2024-02-19,23.3,6.4,15.7,0.0,0.0,0.0,2,39452.67,29.1,209,多云
2024-02-20,23.5,12.4,17.6,0.0,0.0,0.0,0,39465.71,40.6,222,晴
2024-02-21,23.1,5.8,14.8,0.0,0.0,0.0,3,39741.32,29.8,225,阴
2024-02-22,15.2,2.2,7.2,0.0,0.0,0.0,3,29164.34,26.4,117,阴
2024-02-23,8.4,1.9,5.0,0.0,0.0,0.0,3,20298.5,20.4,121,阴
2024-02-24,7.4,-0.4,3.0,0.1,0.1,0.0,51,12472.85,13.5,97,小雨
2024-02-25,12.3,1.7,5.6,0.0,0.0,0.0,3,28972.77,22.1,146,阴
2024-02-26,8.4,-0.7,3.3,0.0,0.0,0.0,3,25387.93,19.0,107,阴
2024-02-27,9.6,-0.4,3.3,0.0,0.0,0.0,3,26782.08,19.0,115,阴
2024-02-28,10.9,0.9,4.6,0.3,0.3,0.0,51,25111.17,21.2,96,小雨
2024-02-29,8.2,0.2,3.3,0.0,0.0,0.0,3,18253.74,19.4,57,阴
2024-03-01,8.9,1.1,3.1,1.4,1.1,0.21,71,16821.29,18.8,96,小雪
2024-03-02,10.6,0.8,4.0,0.2,0.2,0.0,51,24839.22,19.6,138,小雨
2024-03-03,17.0,1.5,7.2,0.0,0.0,0.0,3,39540.39,21.8,150,阴
2024-03-04,28.0,5.0,14.9,0.0,0.0,0.0,2,40854.06,26.9,221,多云
2024-03-05,17.5,3.3,9.5,0.0,0.0,0.0,3,36000.0,22.2,63,阴
2024-03-06,10.7,4.7,7.0,0.2,0.2,0.0,51,7405.62,21.8,52,小雨
2024-03-07,7.8,4.2,5.8,0.8,0.8,0.0,51,18.28,17.6,50,小雨
2024-03-08,10.2,4.2,6.6,2.3,2.3,0.0,51,12146.2,20.7,142,小雨
2024-03-09,11.4,4.6,7.2,1.2,1.2,0.0,51,5175.24,19.5,107,小雨
2024-03-10,11.5,6.1,8.0,2.0,2.0,0.0,51,9176.16,20.4,99,小雨
2024-03-11,17.9,4.8,10.4,0.5,0.5,0.0,51,42146.09,17.6,178,小雨
2024-03-12,17.2,4.8,11.0,0.0,0.0,0.0,3,36696.32,25.8,154,阴
2024-03-13,13.4,8.1,10.4,0.9,0.9,0.0,51,7978.39,17.6,51,小雨
2024-03-14,13.5,7.4,9.7,1.2,1.2,0.0,51,11401.38,19.2,129,小雨
2024-03-15,20.9,9.2,13.1,0.1,0.1,0.0,51,36000.0,20.7,160,小雨
2024-03-16,21.1,10.5,13.8,2.6,2.6,0.0,51,29631.32,22.8,131,小雨
2024-03-17,19.5,9.5,13.4,0.0,0.0,0.0,3,28684.65,22.0,106,阴
2024-03-18,13.3,6.1,9.7,1.9,1.9,0.0,53,21824.29,25.4,12,中雨
2024-03-19,11.1,5.0,7.2,1.2,1.2,0.0,51,1434.6,21.6,41,小雨
2024-03-20,13.0,6.5,8.8,0.6,0.6,0.0,51,11691.9,14.6,153,小雨
2024-03-21,22.9,3.5,13.0,0.0,0.0,0.0,3,42785.94,23.2,150,阴
2024-03-22,25.8,8.7,16.6,0.0,0.0,0.0,3,39600.0,28.5,195,阴
2024-03-23,24.9,11.4,18.1,0.0,0.0,0.0,0,42918.79,22.6,202,晴
2024-03-24,25.8,12.4,18.6,0.0,0.0,0.0,2,42985.29,29.0,215,多云
2024-03-25,21.4,7.7,14.0,0.0,0.0,0.0,3,43051.73,17.2,34,阴
2024-03-26,22.3,9.7,15.2,0.0,0.0,0.0,3,32702.32,29.0,157,阴
2024-03-27,26.4,11.2,16.8,0.3,0.3,0.0,51,43184.07,35.4,233,小雨
2024-03-28,20.8,7.2,12.8,6.9,6.9,0.0,63,42427.61,24.2,354,中雨
2024-03-29,21.3,8.2,14.4,1.7,1.7,0.0,53,43200.0,22.8,200,中雨
2024-03-30,25.4,9.9,16.1,3.2,3.2,0.0,61,43200.0,19.9,39,小雨
2024-03-31,22.7,9.4,16.2,1.3,1.3,0.0,53,40156.77,19.1,171,中雨
2024-04-01,27.7,13.1,19.0,0.4,0.4,0.0,51,41989.09,21.3,219,小雨
2024-04-02,28.5,8.4,18.0,0.9,0.9,0.0,53,43200.0,10.9,243,中雨
2024-04-03,22.4,10.4,16.1,1.5,1.5,0.0,53,40971.85,17.2,19,中雨
2024-04-04,17.4,10.6,14.1,5.6,5.6,0.0,55,21087.17,17.7,39,大雨
2024-04-05,18.0,10.6,13.4,10.8,10.8,0.0,63,15960.45,17.1,129,中雨
2024-04-06,15.4,9.9,12.4,5.1,5.1,0.0,61,2508.81,15.8,106,小雨
2024-04-07,15.4,8.8,11.4,2.9,2.9,0.0,53,6613.17,16.8,62,中雨
2024-04-08,19.3,8.6,13.1,0.0,0.0,0.0,3,38071.13,16.3,82,阴
2024-04-09,16.5,10.5,12.9,0.6,0.6,0.0,51,14719.65,20.1,144,小雨
2024-04-10,25.9,12.3,17.1,5.4,5.4,0.0,63,38734.11,20.7,113,中雨
2024-04-11,23.7,13.8,16.6,23.5,23.5,0.0,65,30104.82,17.7,130,大雨
2024-04-12,26.1,13.5,18.1,3.5,3.5,0.0,61,36815.27,20.3,138,小雨
2024-04-13,28.5,12.7,19.8,0.9,0.9,0.0,53,43200.0,24.1,251,中雨
2024-04-14,26.8,11.4,18.7,0.0,0.0,0.0,3,38554.18,17.8,153,阴
2024-04-15,29.0,11.9,20.4,0.0,0.0,0.0,3,43200.0,22.8,174,阴
2024-04-16,29.0,10.8,18.8,0.3,0.3,0.0,51,43200.0,27.6,64,小雨
2024-04-17,22.7,15.0,17.6,16.5,16.5,0.0,65,29885.95,12.1,90,大雨
2024-04-18,26.0,14.3,18.2,1.8,1.8,0.0,53,39600.0,25.6,167,中雨
2024-04-19,21.8,11.3,16.6,0.7,0.7,0.0,51,33251.91,16.3,23,小雨
2024-04-20,19.3,12.3,15.1,16.2,16.2,0.0,63,21670.15,21.7,26,中雨
2024-04-21,17.7,11.4,14.0,0.6,0.6,0.0,51,5243.23,13.5,52,小雨
2024-04-22,19.9,12.2,15.1,6.5,6.5,0.0,63,28800.0,16.1,113,中雨
2024-04-23,17.0,11.3,13.8,4.6,4.6,0.0,53,7117.28,14.9,36,中雨
2024-04-24,22.0,12.0,15.8,4.0,4.0,0.0,61,28800.0,20.8,156,小雨
2024-04-25,21.0,11.8,14.8,5.9,5.9,0.0,63,27732.56,14.3,31,中雨
2024-04-26,24.5,9.1,15.8,2.3,2.3,0.0,53,42206.73,14.1,207,中雨
2024-04-27,21.4,11.8,16.2,0.9,0.9,0.0,51,34404.69,11.3,320,小雨
2024-04-28,26.1,10.6,18.5,0.0,0.0,0.0,3,43590.39,25.3,167,阴
2024-04-29,28.3,15.2,20.3,0.3,0.3,0.0,51,43568.09,28.0,231,小雨
2024-04-30,18.8,10.3,14.3,0.2,0.2,0.0,51,32011.2,22.5,15,小雨
2024-05-01,14.5,9.1,11.6,1.8,1.8,0.0,51,0.0,17.0,97,小雨
2024-05-02,17.4,10.0,13.2,1.9,1.9,0.0,51,19313.73,21.3,148,小雨
2024-05-03,21.9,11.5,15.4,19.9,19.9,0.0,63,30293.01,18.5,97,中雨
2024-05-04,17.4,10.5,13.0,1.6,1.6,0.0,53,23947.42,15.7,2,中雨
2024-05-05,22.0,7.8,14.8,2.9,2.9,0.0,61,30041.23,16.6,166,小雨
2024-05-06,22.0,12.6,16.0,17.5,17.5,0.0,63,18521.09,14.2,191,中雨
2024-05-07,20.7,13.4,16.2,9.7,9.7,0.0,63,35635.86,14.4,46,中雨
2024-05-08,17.5,13.5,14.8,22.6,22.6,0.0,63,955.39,16.6,117,中雨
2024-05-09,21.1,13.2,15.9,6.2,6.2,0.0,61,19614.48,17.7,165,小雨
2024-05-10,25.0,14.7,18.8,0.5,0.5,0.0,51,39558.53,25.2,198,小雨
2024-05-11,18.9,11.7,15.2,3.2,3.2,0.0,61,24327.67,24.4,8,小雨
2024-05-12,19.1,10.4,14.7,0.7,0.7,0.0,51,36048.39,21.0,2,小雨
2024-05-13,21.0,8.3,15.0,0.0,0.0,0.0,3,43168.39,13.5,25,阴
2024-05-14,23.1,11.2,16.6,6.6,6.6,0.0,61,42322.03,20.3,178,小雨
2024-05-15,18.9,14.3,16.3,12.5,12.5,0.0,63,23849.44,22.8,22,中雨
2024-05-16,21.3,13.3,16.9,3.5,3.5,0.0,55,30301.85,19.5,168,大雨
2024-05-17,21.3,15.4,17.4,17.0,17.0,0.0,63,23327.12,12.4,125,中雨
2024-05-18,22.7,15.3,17.6,14.8,14.8,0.0,63,31886.83,13.0,56,中雨
2024-05-19,21.6,14.4,17.2,5.0,5.0,0.0,61,42481.45,22.1,18,小雨
2024-05-20,21.2,13.2,17.0,0.0,0.0,0.0,3,36932.95,28.4,347,阴
2024-05-21,21.7,11.4,16.5,0.5,0.5,0.0,51,44135.04,21.2,359,小雨
2024-05-22,22.8,10.2,17.0,0.3,0.3,0.0,51,38238.55,8.5,338,小雨
2024-05-23,24.3,10.9,18.0,0.5,0.5,0.0,51,47791.27,13.0,156,小雨
2024-05-24,25.5,12.2,19.2,1.9,1.9,0.0,53,47800.58,16.4,187,中雨
2024-05-25,25.6,13.9,19.6,1.6,1.6,0.0,61,45595.69,19.3,186,小雨
2024-05-26,24.9,16.1,20.4,1.4,1.4,0.0,51,39876.79,13.6,345,小雨
2024-05-27,25.0,16.2,20.2,1.4,1.4,0.0,53,26774.2,10.7,43,中雨
2024-05-28,22.1,16.8,18.8,12.1,12.1,0.0,63,8838.78,23.3,148,中雨
2024-05-29,26.0,15.6,20.0,18.4,18.4,0.0,63,18204.39,19.4,136,中雨
2024-05-30,18.6,12.3,15.0,0.6,0.6,0.0,51,15086.09,27.8,359,小雨
2024-05-31,21.4,11.7,16.4,0.0,0.0,0.0,3,28409.58,11.7,19,阴
2024-06-01,22.1,11.6,17.1,0.0,0.0,0.0,3,21583.46,15.6,143,阴
2024-06-02,22.6,14.6,17.8,12.1,12.1,0.0,63,11419.99,19.0,101,中雨
2024-06-03,18.8,14.0,15.9,23.4,23.4,0.0,63,1005.87,14.4,66,中雨
2024-06-04,18.4,14.4,15.9,9.5,9.5,0.0,61,0.0,16.9,42,小雨
2024-06-05,21.2,13.3,16.4,5.5,5.5,0.0,61,31958.04,13.5,104,小雨
2024-06-06,23.9,12.5,18.3,0.2,0.2,0.0,51,32993.18,21.3,177,小雨
2024-06-07,20.8,16.0,17.9,37.0,37.0,0.0,63,6212.62,17.3,37,中雨
2024-06-08,22.3,15.0,17.5,12.7,12.7,0.0,61,8039.73,19.2,50,小雨
2024-06-09,18.5,13.9,16.1,2.5,2.5,0.0,53,0.0,15.0,22,中雨
2024-06-10,23.0,12.4,18.2,2.7,2.7,0.0,55,43380.04,13.8,152,大雨
2024-06-11,23.4,16.8,19.3,10.7,10.7,0.0,63,19171.15,16.0,84,中雨
2024-06-12,23.8,14.2,19.2,0.0,0.0,0.0,3,36195.81,9.8,333,阴
2024-06-13,23.9,14.8,19.1,18.9,18.9,0.0,63,39335.56,12.7,30,中雨
2024-06-14,24.2,16.0,19.9,2.0,2.0,0.0,61,33527.03,14.2,10,小雨
2024-06-15,26.7,13.8,19.9,0.3,0.3,0.0,51,48842.55,12.1,270,小雨
2024-06-16,26.4,15.1,20.3,27.6,27.6,0.0,65,38277.82,13.4,179,大雨
2024-06-17,23.2,18.3,20.0,45.6,45.6,0.0,65,23413.21,18.4,19,大雨
2024-06-18,23.5,16.1,18.9,13.0,13.0,0.0,63,16431.74,10.2,87,中雨
2024-06-19,24.8,17.7,20.1,18.1,18.1,0.0,63,17213.52,14.7,152,中雨
2024-06-20,27.9,17.0,21.8,2.9,2.9,0.0,61,39136.87,24.6,180,小雨
2024-06-21,25.4,18.8,21.1,14.0,14.0,0.0,63,25966.38,11.7,134,中雨
2024-06-22,22.1,17.4,19.2,20.3,20.3,0.0,63,10674.03,11.8,31,中雨
2024-06-23,23.5,16.6,19.2,24.2,24.2,0.0,65,15463.53,10.5,54,大雨
2024-06-24,23.1,16.2,18.9,26.2,26.2,0.0,63,32058.71,20.4,10,中雨
2024-06-25,21.8,14.6,17.8,1.1,1.1,0.0,51,27358.6,13.0,46,小雨
2024-06-26,21.7,15.4,18.3,2.9,2.9,0.0,61,14868.33,17.1,141,小雨
2024-06-27,25.5,17.3,20.4,5.6,5.6,0.0,63,24858.59,23.8,180,中雨
2024-06-28,25.3,18.8,21.2,3.5,3.5,0.0,53,20089.27,20.9,186,中雨
2024-06-29,23.8,17.7,19.6,6.6,6.6,0.0,61,13413.59,8.5,26,小雨
2024-06-30,24.6,18.0,20.5,26.5,26.5,0.0,65,19707.72,13.8,171,大雨
2024-07-01,24.1,15.6,19.1,8.4,8.4,0.0,63,21747.52,23.5,352,中雨
2024-07-02,24.8,13.4,19.4,0.5,0.5,0.0,51,42818.36,16.6,169,小雨
2024-07-03,23.8,17.1,19.9,2.8,2.8,0.0,53,26102.7,24.1,173,中雨
2024-07-04,24.0,18.4,20.5,0.6,0.6,0.0,51,22526.49,22.3,181,小雨
2024-07-05,23.8,18.5,20.5,2.0,2.0,0.0,53,15503.98,22.4,186,中雨
2024-07-06,26.1,18.4,21.4,1.1,1.1,0.0,53,42806.02,23.4,184,中雨
2024-07-07,27.5,18.9,22.5,0.1,0.1,0.0,51,42800.23,34.4,191,小雨
2024-07-08,28.1,18.6,22.5,0.5,0.5,0.0,51,39738.99,28.0,189,小雨
2024-07-09,26.8,18.7,21.7,0.7,0.7,0.0,51,37488.0,18.0,178,小雨
2024-07-10,25.5,18.7,21.2,9.4,9.4,0.0,63,28918.21,16.5,176,中雨
2024-07-11,25.2,18.2,20.9,15.8,15.8,0.0,63,36000.0,14.5,171,中雨
2024-07-12,25.9,18.5,21.5,1.3,1.3,0.0,53,32846.62,14.6,177,中雨
2024-07-13,24.7,18.1,20.9,3.3,3.3,0.0,61,25249.74,17.8,175,小雨
2024-07-14,24.4,18.9,20.9,3.4,3.4,0.0,55,28650.4,21.7,173,大雨
2024-07-15,26.1,18.6,21.4,1.0,1.0,0.0,51,43427.43,26.6,178,小雨
2024-07-16,26.7,18.5,21.9,0.0,0.0,0.0,3,40555.09,25.9,186,阴
2024-07-17,27.0,18.4,21.8,0.0,0.0,0.0,3,41715.28,25.2,181,阴
2024-07-18,26.3,18.1,21.6,0.9,0.9,0.0,51,44866.54,21.8,175,小雨
2024-07-19,26.7,19.1,22.0,0.1,0.1,0.0,51,41128.59,25.9,179,小雨
2024-07-20,26.0,19.1,21.5,0.4,0.4,0.0,51,20556.53,21.3,182,小雨
2024-07-21,26.0,19.2,21.8,1.7,1.7,0.0,53,41694.62,22.9,177,中雨
2024-07-22,27.6,17.5,21.8,0.0,0.0,0.0,3,42547.48,22.8,182,阴
2024-07-23,27.9,17.5,22.1,0.0,0.0,0.0,3,43245.98,20.6,173,阴
2024-07-24,26.9,17.3,21.9,0.8,0.8,0.0,51,41993.03,16.8,162,小雨
2024-07-25,26.7,16.5,21.7,0.5,0.5,0.0,51,41245.14,13.7,42,小雨
2024-07-26,27.5,16.7,22.1,1.6,1.6,0.0,51,46394.39,10.8,358,小雨
2024-07-27,26.7,17.6,21.5,12.9,12.9,0.0,63,27834.45,10.9,30,中雨
2024-07-28,25.4,18.8,20.9,28.9,28.9,0.0,65,28099.42,15.0,40,大雨
2024-07-29,23.7,18.3,19.8,17.9,17.9,0.0,63,19538.14,10.8,62,中雨
2024-07-30,21.6,17.3,19.2,2.4,2.4,0.0,51,5369.63,15.2,31,小雨
2024-07-31,23.5,16.9,19.9,0.5,0.5,0.0,51,38344.14,15.9,51,小雨
2024-08-01,24.9,14.9,19.7,2.5,2.5,0.0,55,44594.98,12.1,127,大雨
2024-08-02,24.0,17.2,20.0,11.9,11.9,0.0,63,26971.1,11.6,148,中雨
2024-08-03,24.0,18.2,20.3,3.5,3.5,0.0,61,35726.9,20.6,156,小雨
2024-08-04,24.0,16.7,20.2,1.3,1.3,0.0,51,34644.68,15.9,173,小雨
2024-08-05,25.9,18.0,21.1,0.7,0.7,0.0,51,32798.05,14.4,190,小雨
2024-08-06,26.1,15.8,20.5,2.9,2.9,0.0,61,39748.57,14.5,186,小雨
2024-08-07,26.4,17.8,21.2,1.3,1.3,0.0,53,41363.22,18.2,188,中雨
2024-08-08,27.7,17.9,22.0,0.3,0.3,0.0,51,41381.52,22.9,188,小雨
2024-08-09,28.1,17.7,21.6,11.6,11.6,0.0,63,43663.64,12.9,188,中雨
2024-08-10,24.6,16.8,19.6,11.3,11.3,0.0,65,30745.29,21.6,2,大雨
2024-08-11,25.0,16.1,20.1,0.0,0.0,0.0,3,44506.54,23.8,0,阴
2024-08-12,26.0,14.6,20.2,0.0,0.0,0.0,3,44571.26,17.3,17,阴
2024-08-13,25.3,14.9,20.3,0.3,0.3,0.0,51,44340.42,12.2,47,小雨
2024-08-14,25.1,15.1,20.1,0.8,0.8,0.0,51,43580.27,11.2,60,小雨
2024-08-15,25.4,14.8,19.7,1.5,1.5,0.0,53,43882.25,17.7,21,中雨
2024-08-16,24.0,14.3,18.8,2.0,2.0,0.0,53,43294.23,17.7,7,中雨
2024-08-17,24.9,14.6,19.4,7.8,7.8,0.0,63,43200.0,15.8,17,中雨
2024-08-18,23.0,17.0,19.9,2.6,2.6,0.0,53,28283.09,11.3,358,中雨
2024-08-19,27.0,14.9,20.9,0.0,0.0,0.0,3,43200.0,12.0,36,阴
2024-08-20,27.5,15.3,21.1,0.0,0.0,0.0,3,40059.32,13.8,153,阴
2024-08-21,28.1,15.1,21.5,0.0,0.0,0.0,3,43422.95,16.8,168,阴
2024-08-22,28.4,16.4,21.9,0.0,0.0,0.0,3,39923.26,16.4,178,阴
2024-08-23,28.1,17.6,22.1,0.0,0.0,0.0,3,40962.14,15.9,153,阴
2024-08-24,27.3,16.1,21.4,0.0,0.0,0.0,3,39702.44,15.2,120,阴
2024-08-25,26.3,16.1,21.1,0.2,0.2,0.0,51,41634.78,15.9,145,小雨
2024-08-26,26.9,15.6,21.2,1.5,1.5,0.0,53,40054.66,11.1,145,中雨
2024-08-27,27.5,16.9,21.9,1.5,1.5,0.0,53,42994.56,12.0,148,中雨
2024-08-28,27.7,16.4,22.3,1.1,1.1,0.0,51,43200.0,11.7,164,小雨
2024-08-29,27.7,16.8,22.0,1.5,1.5,0.0,51,43200.0,12.6,176,小雨
2024-08-30,24.9,17.2,20.8,6.0,6.0,0.0,61,40799.16,16.8,161,小雨
2024-08-31,26.6,17.8,21.7,6.4,6.4,0.0,63,40315.26,13.6,160,中雨
2024-09-01,26.7,16.1,20.8,3.1,3.1,0.0,55,37530.6,14.2,160,大雨
